year_quarter,station_id,unique_bikes,total_trips,trips_per_bike
2021Q1,3156,527,832,1.5787476280834916
2021Q1,3157,312,454,1.455128205128205
2021Q1,3158,317,428,1.3501577287066246
2021Q1,3159,486,710,1.4609053497942386
2021Q1,3160,608,1272,2.0921052631578947
2021Q1,3161,349,448,1.2836676217765044
2021Q1,3162,422,604,1.4312796208530805
2021Q1,3163,522,825,1.5804597701149425
2021Q1,3164,391,562,1.4373401534526855
2021Q1,3165,350,512,1.4628571428571429
2021Q1,3166,178,231,1.297752808988764
2021Q1,3167,864,1880,2.175925925925926
2021Q1,3168,719,1311,1.82336578581363
2021Q1,3169,509,861,1.6915520628683693
2021Q1,3170,479,702,1.465553235908142
2021Q1,3181,41,85,2.073170731707317
2021Q1,3182,491,856,1.7433808553971486
2021Q1,3183,84,204,2.4285714285714284
2021Q1,3184,195,247,1.2666666666666666
2021Q1,3185,641,1209,1.8861154446177848
2021Q1,3186,39,260,6.666666666666667
2021Q1,3187,277,369,1.332129963898917
2021Q1,3188,99,171,1.7272727272727273
2021Q1,3190,711,1282,1.8030942334739803
2021Q1,3192,228,272,1.1929824561403508
2021Q1,3196,45,61,1.3555555555555556
2021Q1,3197,365,552,1.5123287671232877
2021Q1,3200,135,199,1.474074074074074
2021Q1,3201,354,522,1.4745762711864407
2021Q1,3202,768,2105,2.7408854166666665
2021Q1,3203,545,859,1.5761467889908256
2021Q1,3204,341,448,1.313782991202346
2021Q1,3205,321,436,1.3582554517133956
2021Q1,3206,534,792,1.4831460674157304
2021Q1,3207,509,933,1.8330058939096268
2021Q1,3208,842,1906,2.263657957244656
2021Q1,3209,273,412,1.5091575091575091
2021Q1,3210,306,462,1.5098039215686274
2021Q1,3211,220,382,1.7363636363636363
2021Q1,3212,671,1537,2.290611028315946
2021Q1,3213,448,646,1.4419642857142858
2021Q1,3214,123,268,2.178861788617886
2021Q1,3226,29,30,1.0344827586206897
2019Q1,3004,535,811,1.5158878504672897
2019Q1,3005,404,532,1.316831683168317
2019Q1,3006,398,570,1.4321608040201006
2019Q1,3007,810,1505,1.8580246913580247
2019Q1,3008,285,412,1.4456140350877194
2019Q1,3009,665,1262,1.8977443609022557
2019Q1,3010,977,2173,2.224155578300921
2019Q1,3011,301,484,1.6079734219269104
2019Q1,3012,780,1431,1.8346153846153845
2019Q1,3013,460,678,1.4739130434782608
2019Q1,3014,200,235,1.175
2019Q1,3015,533,769,1.4427767354596623
2019Q1,3016,156,180,1.1538461538461537
2019Q1,3017,117,142,1.2136752136752136
2019Q1,3018,631,997,1.5800316957210776
2019Q1,3019,419,584,1.3937947494033414
2019Q1,3020,954,2059,2.158280922431866
2019Q1,3021,1017,2627,2.583087512291052
2019Q1,3022,763,1339,1.7549148099606815
2019Q1,3024,298,389,1.3053691275167785
2019Q1,3025,589,952,1.6162988115449914
2019Q1,3026,587,965,1.6439522998296423
2019Q1,3027,295,395,1.3389830508474576
2019Q1,3028,746,1326,1.7774798927613942
2019Q1,3029,684,1152,1.6842105263157894
2019Q1,3030,534,826,1.546816479400749
2019Q1,3031,540,822,1.5222222222222221
2019Q1,3032,867,1708,1.9700115340253748
2019Q1,3033,574,867,1.5104529616724738
2019Q1,3034,511,791,1.547945205479452
2019Q1,3035,273,483,1.7692307692307692
2019Q1,3036,5,5,1.0
2019Q1,3037,522,769,1.4731800766283525
2019Q1,3038,780,1373,1.7602564102564102
2019Q1,3039,463,675,1.4578833693304536
2019Q1,3040,734,1290,1.7574931880108993
2019Q1,3041,343,491,1.4314868804664722
2019Q1,3043,399,570,1.4285714285714286
2019Q1,3045,860,1791,2.082558139534884
2019Q1,3046,679,1085,1.597938144329897
2019Q1,3047,555,857,1.5441441441441441
2019Q1,3049,267,345,1.2921348314606742
2019Q1,3050,455,667,1.4659340659340658
2019Q1,3051,696,1136,1.632183908045977
2019Q1,3052,785,1440,1.8343949044585988
2019Q1,3053,484,714,1.475206611570248
2019Q1,3054,874,1857,2.1247139588100685
2019Q1,3055,527,715,1.3567362428842504
2019Q1,3056,512,798,1.55859375
2019Q1,3057,708,1324,1.8700564971751412
2019Q1,3058,668,1117,1.6721556886227544
2019Q1,3059,590,963,1.6322033898305084
2019Q1,3060,440,602,1.3681818181818182
2019Q1,3061,681,1121,1.646108663729809
2019Q1,3062,414,589,1.422705314009662
2019Q1,3063,624,945,1.5144230769230769
2019Q1,3064,649,1107,1.7057010785824345
2019Q1,3065,161,206,1.279503105590062
2019Q1,3066,763,1321,1.7313237221494102
2019Q1,3067,70,148,2.1142857142857143
2019Q1,3068,542,870,1.6051660516605166
2019Q1,3069,391,548,1.4015345268542199
2019Q1,3070,185,209,1.1297297297297297
2019Q1,3071,368,499,1.3559782608695652
2019Q1,3072,473,706,1.492600422832981
2019Q1,3073,598,958,1.6020066889632107
2019Q1,3074,327,423,1.2935779816513762
2019Q1,3075,426,737,1.7300469483568075
2019Q1,3077,245,313,1.2775510204081633
2019Q1,3078,699,1215,1.738197424892704
2019Q1,3086,618,1006,1.627831715210356
2019Q1,3088,406,589,1.4507389162561577
2019Q1,3093,103,135,1.3106796116504855
2019Q1,3095,65,83,1.2769230769230768
2019Q1,3096,75,122,1.6266666666666667
2019Q1,3097,194,254,1.309278350515464
2019Q1,3098,428,609,1.4228971962616823
2019Q1,3099,372,526,1.413978494623656
2019Q1,3100,534,851,1.5936329588014981
2019Q1,3101,843,1536,1.8220640569395017
2019Q1,3102,833,1718,2.0624249699879953
2019Q1,3103,137,188,1.3722627737226278
2019Q1,3104,163,204,1.2515337423312884
2019Q1,3105,20,21,1.05
2019Q1,3106,35,51,1.457142857142857
2019Q1,3107,111,175,1.5765765765765767
2019Q1,3108,807,1553,1.9244114002478314
2019Q1,3110,193,226,1.1709844559585492
2019Q1,3111,68,95,1.3970588235294117
2019Q1,3112,286,374,1.3076923076923077
2019Q1,3113,55,61,1.1090909090909091
2019Q1,3114,574,957,1.6672473867595818
2019Q1,3115,397,549,1.3828715365239295
2019Q1,3116,413,548,1.3268765133171914
2019Q1,3117,40,79,1.975
2019Q1,3118,250,325,1.3
2019Q1,3119,161,211,1.31055900621118
2019Q1,3120,421,594,1.4109263657957245
2019Q1,3121,414,570,1.3768115942028984
2019Q1,3123,175,232,1.3257142857142856
2019Q1,3124,262,387,1.4770992366412214
2019Q1,3125,591,931,1.5752961082910322
2019Q1,3129,358,478,1.335195530726257
2019Q1,3150,185,217,1.172972972972973
2019Q1,3152,156,180,1.1538461538461537
2019Q1,3153,189,233,1.2328042328042328
2019Q1,3154,382,505,1.3219895287958114
2019Q1,3155,559,851,1.522361359570662
2019Q1,3156,648,1039,1.603395061728395
2019Q1,3157,270,342,1.2666666666666666
2019Q1,3158,375,542,1.4453333333333334
2019Q1,3159,494,696,1.408906882591093
2019Q1,3160,337,435,1.2908011869436202
2019Q1,3161,707,1177,1.6647807637906649
2019Q1,3162,489,711,1.4539877300613497
2019Q1,3163,542,855,1.5774907749077491
2019Q1,3164,262,316,1.2061068702290076
2019Q1,3165,404,594,1.4702970297029703
2019Q1,3166,236,286,1.2118644067796611
2019Q1,3167,741,1246,1.6815114709851553
2019Q1,3168,779,1511,1.9396662387676509
2019Q1,3169,351,453,1.2905982905982907
2019Q1,3170,537,829,1.5437616387337059
2019Q1,3181,43,70,1.627906976744186
2019Q1,3182,788,1415,1.7956852791878173
2019Q1,3183,21,38,1.8095238095238095
2019Q1,3184,149,174,1.167785234899329
2019Q1,3185,549,814,1.482695810564663
2019Q1,3186,13,27,2.076923076923077
2019Q1,3187,367,473,1.2888283378746594
2019Q1,3188,80,124,1.55
2019Q1,3190,878,1745,1.9874715261958997
2019Q1,3192,378,492,1.3015873015873016
2023Q3,3000,4,5,1.25
2023Q3,3005,904,1285,1.4214601769911503
2023Q3,3006,1157,2071,1.7899740708729472
2023Q3,3007,1663,4673,2.809981960312688
2023Q3,3008,591,828,1.401015228426396
2023Q3,3009,1313,2509,1.9108910891089108
2023Q3,3010,1912,6345,3.3185146443514646
2023Q3,3012,1613,3784,2.345939243645381
2023Q3,3014,667,890,1.3343328335832083
2023Q3,3015,867,1274,1.469434832756632
2023Q3,3016,294,351,1.1938775510204083
2023Q3,3017,652,1040,1.5950920245398772
2023Q3,3018,1395,2652,1.9010752688172043
2023Q3,3019,679,916,1.3490427098674522
2023Q3,3020,1651,3766,2.2810417928528164
2023Q3,3021,1403,2685,1.9137562366357805
2023Q3,3022,1601,3718,2.3222985633978763
2023Q3,3024,616,940,1.525974025974026
2023Q3,3025,1163,2099,1.8048151332760103
2023Q3,3026,1380,2704,1.9594202898550726
2023Q3,3028,1624,3857,2.375
2023Q3,3029,1437,2795,1.9450243562978426
2023Q3,3030,1415,2802,1.9802120141342756
2023Q3,3031,692,990,1.430635838150289
2023Q3,3032,1775,4904,2.7628169014084505
2023Q3,3033,1269,2280,1.7966903073286051
2023Q3,3034,1356,2626,1.9365781710914454
2023Q3,3035,1042,1875,1.7994241842610366
2023Q3,3037,1123,1904,1.695458593054319
2023Q3,3038,1522,3170,2.082785808147175
2023Q3,3039,893,1419,1.5890257558790593
2023Q3,3040,1306,2356,1.8039816232771821
2023Q3,3041,1051,1699,1.6165556612749763
2023Q3,3043,1208,2278,1.8857615894039734
2023Q3,3046,1565,3447,2.202555910543131
2023Q3,3047,1230,2187,1.778048780487805
2023Q3,3049,1174,2243,1.9105621805792163
2023Q3,3050,1092,1723,1.5778388278388278
2023Q3,3051,1226,2192,1.7879282218597063
2023Q3,3052,1622,4014,2.474722564734895
2023Q3,3053,1241,2236,1.8017727639000807
2023Q3,3054,1670,4190,2.5089820359281436
2023Q3,3055,1350,2459,1.8214814814814815
2023Q3,3056,755,1188,1.5735099337748344
2023Q3,3057,1513,3362,2.2220753469927295
2023Q3,3058,1412,2806,1.9872521246458923
2023Q3,3059,1494,3152,2.109772423025435
2023Q3,3060,627,837,1.3349282296650717
2023Q3,3061,1423,2864,2.0126493323963457
2023Q3,3062,809,1120,1.38442521631644
2023Q3,3063,1554,3474,2.2355212355212357
2023Q3,3064,1390,2650,1.9064748201438848
2023Q3,3065,526,716,1.361216730038023
2023Q3,3066,1615,3945,2.442724458204334
2023Q3,3067,537,773,1.4394785847299814
2023Q3,3068,1175,2090,1.778723404255319
2023Q3,3069,1074,1811,1.686219739292365
2023Q3,3070,622,883,1.4196141479099678
2023Q3,3071,948,1545,1.629746835443038
2023Q3,3072,865,1319,1.5248554913294798
2023Q3,3073,863,1266,1.4669756662804172
2023Q3,3074,944,1546,1.6377118644067796
2023Q3,3075,1227,2172,1.7701711491442542
2023Q3,3077,572,812,1.4195804195804196
2023Q3,3078,1357,2637,1.9432571849668385
2023Q3,3086,932,1353,1.451716738197425
2023Q3,3088,1033,1766,1.7095837366892546
2023Q3,3093,227,345,1.5198237885462555
2023Q3,3096,51,72,1.411764705882353
2023Q3,3097,754,1185,1.5716180371352786
2023Q3,3098,1109,1806,1.6284941388638412
2023Q3,3099,775,1193,1.5393548387096774
2023Q3,3100,1253,2507,2.0007980845969673
2023Q3,3101,1505,3352,2.2272425249169436
2023Q3,3102,1409,2847,2.020581973030518
2023Q3,3104,778,1333,1.7133676092544987
2023Q3,3106,135,171,1.2666666666666666
2023Q3,3107,351,485,1.3817663817663817
2023Q3,3110,790,1233,1.5607594936708862
2023Q3,3111,315,442,1.403174603174603
2023Q3,3112,690,1079,1.563768115942029
2023Q3,3113,270,314,1.162962962962963
2023Q3,3114,1204,2092,1.7375415282392026
2023Q3,3115,550,793,1.4418181818181819
2023Q3,3116,1081,1711,1.5827937095282145
2023Q3,3117,220,265,1.2045454545454546
2023Q3,3118,521,693,1.3301343570057582
2023Q3,3119,329,467,1.419452887537994
2023Q3,3120,1034,1733,1.6760154738878144
2023Q3,3123,308,410,1.3311688311688312
2023Q3,3124,1151,2008,1.744569939183319
2023Q3,3125,1380,2617,1.8963768115942028
2023Q3,3150,877,1355,1.5450399087799316
2023Q3,3152,544,699,1.2849264705882353
2023Q3,3153,299,408,1.3645484949832776
2023Q3,3154,1534,3433,2.2379400260756195
2023Q3,3155,1087,1790,1.6467341306347747
2023Q3,3156,1325,2326,1.7554716981132075
2023Q3,3157,1078,1730,1.6048237476808906
2023Q3,3158,877,1334,1.5210946408209807
2023Q3,3159,1144,1929,1.6861888111888113
2023Q3,3160,1197,2003,1.6733500417710945
2023Q3,3161,1551,3513,2.264990328820116
2023Q3,3162,1041,1694,1.627281460134486
2023Q3,3163,1510,3580,2.370860927152318
2023Q3,3164,1154,1978,1.7140381282495667
2023Q3,3165,1122,2096,1.8680926916221035
2023Q3,3166,390,498,1.2769230769230768
2023Q3,3168,1644,3820,2.32360097323601
2023Q3,3169,1052,1733,1.647338403041825
2023Q3,3170,826,1207,1.4612590799031477
2023Q3,3181,207,327,1.5797101449275361
2023Q3,3182,1132,2048,1.8091872791519434
2023Q3,3183,178,229,1.2865168539325842
2023Q3,3184,499,600,1.2024048096192386
2023Q3,3185,1528,3250,2.1269633507853403
2023Q3,3187,870,1255,1.4425287356321839
2023Q3,3188,701,1109,1.5820256776034236
2023Q3,3190,1680,4063,2.418452380952381
2023Q3,3196,131,158,1.2061068702290076
2023Q3,3197,772,1090,1.4119170984455958
2023Q3,3200,498,689,1.3835341365461848
2023Q3,3201,1217,2109,1.732949876746097
2023Q3,3203,1379,2798,2.0290065264684554
2023Q3,3204,1128,1856,1.6453900709219857
2023Q3,3205,764,1065,1.393979057591623
2023Q3,3207,1263,2226,1.7624703087885987
2023Q3,3208,1654,3814,2.305925030229746
2023Q3,3209,876,1300,1.4840182648401827
2023Q3,3210,707,1284,1.8161244695898162
2023Q3,3211,682,954,1.3988269794721409
2023Q3,3212,1265,2955,2.33596837944664
2023Q3,3226,368,515,1.3994565217391304
2023Q3,3233,464,586,1.2629310344827587
2023Q3,3235,1023,1698,1.6598240469208212
2023Q3,3236,831,1241,1.49338146811071
2023Q3,3237,471,639,1.356687898089172
2023Q3,3238,1467,2904,1.9795501022494888
2023Q3,3240,132,161,1.2196969696969697
2023Q3,3241,353,509,1.4419263456090652
2023Q3,3243,135,197,1.4592592592592593
2023Q3,3244,1602,3834,2.393258426966292
2023Q3,3245,837,1350,1.6129032258064515
2023Q3,3246,628,920,1.464968152866242
2023Q3,3247,175,230,1.3142857142857143
2023Q3,3248,944,1450,1.5360169491525424
2023Q3,3249,856,1312,1.5327102803738317
2023Q3,3250,444,579,1.304054054054054
2023Q3,3251,341,435,1.2756598240469208
2023Q3,3252,571,768,1.3450087565674256
2023Q3,3253,388,620,1.597938144329897
2023Q3,3254,542,796,1.4686346863468636
2023Q3,3255,1307,2395,1.8324407039020658
2023Q3,3256,1500,3074,2.0493333333333332
2023Q3,3257,456,560,1.2280701754385965
2023Q3,3258,211,272,1.2890995260663507
2023Q3,3259,522,707,1.3544061302681993
2023Q3,3261,1086,1737,1.5994475138121547
2023Q3,3263,547,737,1.3473491773308959
2023Q3,3264,1303,2350,1.8035303146584805
2023Q3,3265,779,1226,1.5738125802310654
2023Q3,3266,635,897,1.4125984251968504
2023Q3,3267,502,776,1.545816733067729
2023Q3,3268,6,7,1.1666666666666667
2023Q3,3271,230,319,1.3869565217391304
2023Q3,3272,169,255,1.5088757396449703
2023Q3,3273,580,992,1.710344827586207
2023Q3,3275,566,787,1.3904593639575973
2023Q3,3276,661,872,1.319213313161876
2023Q3,3277,342,482,1.409356725146199
2023Q3,3278,110,185,1.6818181818181819
2023Q3,3279,530,686,1.2943396226415094
2023Q3,3280,127,158,1.2440944881889764
2023Q3,3281,131,199,1.5190839694656488
2023Q3,3282,142,166,1.1690140845070423
2023Q3,3283,261,320,1.2260536398467432
2023Q3,3284,165,187,1.1333333333333333
2023Q3,3285,710,949,1.3366197183098592
2023Q3,3286,925,1421,1.5362162162162163
2023Q3,3287,320,412,1.2875
2023Q3,3291,293,400,1.3651877133105803
2023Q3,3292,507,694,1.368836291913215
2023Q3,3294,1399,2787,1.9921372408863474
2023Q3,3295,1859,5905,3.176438945669715
2023Q3,3296,1640,4132,2.5195121951219512
2023Q3,3297,747,1073,1.4364123159303883
2023Q3,3298,274,345,1.2591240875912408
2023Q3,3299,1109,1857,1.6744815148782688
2023Q3,3300,625,885,1.416
2023Q3,3301,1579,3569,2.2602913236225457
2023Q3,3303,685,1032,1.5065693430656935
2023Q3,3304,1282,2277,1.7761310452418098
2023Q3,3305,121,192,1.5867768595041323
2023Q3,3306,23,25,1.0869565217391304
2023Q3,3307,49,86,1.7551020408163265
2023Q3,3308,614,849,1.3827361563517915
2023Q3,3309,229,280,1.222707423580786
2023Q3,3310,196,253,1.2908163265306123
2023Q3,3311,14,17,1.2142857142857142
2023Q3,3313,435,568,1.3057471264367817
2023Q3,3314,676,901,1.3328402366863905
2023Q3,3315,89,101,1.1348314606741574
2023Q3,3316,502,678,1.350597609561753
2023Q3,3317,327,411,1.2568807339449541
2023Q3,3318,1167,1949,1.6700942587832048
2023Q3,3319,340,474,1.3941176470588235
2023Q3,3320,633,943,1.4897314375987363
2023Q3,3321,910,1280,1.4065934065934067
2023Q3,3322,1013,1602,1.581441263573544
2023Q3,3323,108,333,3.0833333333333335
2023Q3,3324,597,1118,1.8726968174204355
2023Q3,3325,195,236,1.2102564102564102
2023Q3,3326,261,498,1.9080459770114941
2023Q3,3327,258,316,1.2248062015503876
2023Q3,3328,805,1559,1.9366459627329193
2023Q3,3329,209,311,1.4880382775119618
2023Q3,3330,941,1425,1.514346439957492
2023Q3,3331,298,359,1.2046979865771812
2023Q3,3332,49,61,1.2448979591836735
2023Q3,3333,1095,1862,1.7004566210045662
2023Q3,3334,886,1335,1.5067720090293453
2023Q3,3335,349,524,1.501432664756447
2023Q3,3336,872,1232,1.4128440366972477
2023Q3,3337,788,1311,1.6637055837563453
2023Q3,3338,123,167,1.3577235772357723
2023Q3,3339,367,667,1.8174386920980927
2023Q3,3340,931,1533,1.6466165413533835
2023Q3,3341,436,656,1.5045871559633028
2023Q3,3342,728,967,1.3282967032967032
2023Q3,3343,628,801,1.2754777070063694
2023Q3,3344,107,216,2.0186915887850465
2023Q3,3345,426,514,1.2065727699530517
2023Q3,3346,690,967,1.401449275362319
2023Q3,3347,409,512,1.2518337408312958
2023Q3,3348,268,336,1.2537313432835822
2023Q3,3349,171,193,1.128654970760234
2023Q3,3350,54,75,1.3888888888888888
2023Q3,3351,5,5,1.0
2023Q3,3353,4,4,1.0
2023Q1,3000,4,4,1.0
2023Q1,3004,498,628,1.2610441767068272
2023Q1,3005,424,510,1.2028301886792452
2023Q1,3006,758,1194,1.575197889182058
2023Q1,3007,1085,1945,1.792626728110599
2023Q1,3008,370,485,1.3108108108108107
2023Q1,3009,914,1444,1.5798687089715535
2023Q1,3010,1409,3137,2.226401703335699
2023Q1,3012,1216,2304,1.894736842105263
2023Q1,3014,362,447,1.2348066298342542
2023Q1,3015,477,595,1.2473794549266248
2023Q1,3016,185,215,1.162162162162162
2023Q1,3017,345,514,1.489855072463768
2023Q1,3018,825,1269,1.538181818181818
2023Q1,3019,286,345,1.2062937062937062
2023Q1,3020,1134,2000,1.763668430335097
2023Q1,3021,1098,1819,1.656648451730419
2023Q1,3022,1026,1647,1.605263157894737
2023Q1,3024,281,343,1.2206405693950177
2023Q1,3025,705,1059,1.5021276595744681
2023Q1,3026,740,1096,1.481081081081081
2023Q1,3028,1067,1985,1.860356138706654
2023Q1,3029,1025,1730,1.6878048780487804
2023Q1,3030,964,1572,1.6307053941908713
2023Q1,3031,505,726,1.4376237623762376
2023Q1,3032,1267,2482,1.9589581689029203
2023Q1,3033,949,1480,1.559536354056902
2023Q1,3034,978,1599,1.6349693251533743
2023Q1,3035,673,1209,1.7964338781575038
2023Q1,3037,737,1059,1.4369063772048847
2023Q1,3038,1103,1849,1.6763372620126926
2023Q1,3039,524,722,1.3778625954198473
2023Q1,3040,881,1324,1.5028376844494893
2023Q1,3041,524,743,1.41793893129771
2023Q1,3043,737,1178,1.5983717774762551
2023Q1,3045,1231,2433,1.976441917140536
2023Q1,3046,1025,1714,1.6721951219512194
2023Q1,3047,652,929,1.4248466257668713
2023Q1,3049,308,392,1.2727272727272727
2023Q1,3050,695,1009,1.451798561151079
2023Q1,3051,799,1183,1.4806007509386734
2023Q1,3052,1114,1972,1.770197486535009
2023Q1,3053,644,898,1.3944099378881987
2023Q1,3054,1216,2341,1.9251644736842106
2023Q1,3055,775,1123,1.449032258064516
2023Q1,3056,507,707,1.3944773175542406
2023Q1,3057,764,1114,1.4581151832460733
2023Q1,3058,841,1255,1.492271105826397
2023Q1,3059,872,1308,1.5
2023Q1,3060,278,328,1.1798561151079137
2023Q1,3061,865,1282,1.4820809248554914
2023Q1,3062,391,503,1.2864450127877238
2023Q1,3063,1030,1758,1.7067961165048544
2023Q1,3064,946,1535,1.6226215644820297
2023Q1,3065,281,365,1.298932384341637
2023Q1,3066,1141,2103,1.8431200701139352
2023Q1,3067,155,190,1.2258064516129032
2023Q1,3068,767,1107,1.4432855280312908
2023Q1,3069,708,1055,1.4901129943502824
2023Q1,3070,296,370,1.25
2023Q1,3071,508,716,1.4094488188976377
2023Q1,3072,535,730,1.3644859813084111
2023Q1,3073,513,677,1.3196881091617934
2023Q1,3074,568,812,1.4295774647887325
2023Q1,3075,716,996,1.3910614525139664
2023Q1,3077,274,343,1.2518248175182483
2023Q1,3078,848,1267,1.4941037735849056
2023Q1,3086,619,846,1.3667205169628434
2023Q1,3088,492,788,1.6016260162601625
2023Q1,3093,53,66,1.2452830188679245
2023Q1,3096,13,14,1.0769230769230769
2023Q1,3097,323,451,1.3962848297213621
2023Q1,3098,695,1022,1.4705035971223022
2023Q1,3099,481,660,1.3721413721413722
2023Q1,3100,775,1237,1.5961290322580646
2023Q1,3101,1110,1920,1.7297297297297298
2023Q1,3102,1133,2169,1.914386584289497
2023Q1,3104,292,423,1.4486301369863013
2023Q1,3106,80,94,1.175
2023Q1,3107,113,134,1.1858407079646018
2023Q1,3110,391,515,1.3171355498721227
2023Q1,3111,122,152,1.2459016393442623
2023Q1,3112,498,712,1.429718875502008
2023Q1,3113,139,147,1.0575539568345325
2023Q1,3114,728,1097,1.5068681318681318
2023Q1,3115,253,321,1.2687747035573123
2023Q1,3116,618,829,1.3414239482200647
2023Q1,3117,134,164,1.2238805970149254
2023Q1,3118,369,481,1.3035230352303524
2023Q1,3119,190,231,1.2157894736842105
2023Q1,3120,709,1066,1.5035260930888577
2023Q1,3123,180,225,1.25
2023Q1,3124,280,349,1.2464285714285714
2023Q1,3125,804,1216,1.5124378109452736
2023Q1,3150,527,717,1.3605313092979128
2023Q1,3152,334,396,1.18562874251497
2023Q1,3153,222,304,1.3693693693693694
2023Q1,3154,1013,1755,1.732477788746298
2023Q1,3155,773,1251,1.6183699870633894
2023Q1,3156,736,1053,1.4307065217391304
2023Q1,3157,618,886,1.4336569579288025
2023Q1,3158,541,725,1.3401109057301295
2023Q1,3159,784,1177,1.5012755102040816
2023Q1,3160,890,1360,1.5280898876404494
2023Q1,3161,1052,1708,1.623574144486692
2023Q1,3162,508,646,1.2716535433070866
2023Q1,3163,737,1109,1.5047489823609226
2023Q1,3164,658,935,1.4209726443768997
2023Q1,3165,592,867,1.464527027027027
2023Q1,3166,280,380,1.3571428571428572
2023Q1,3168,1206,2287,1.8963515754560532
2023Q1,3169,591,784,1.3265651438240271
2023Q1,3170,663,942,1.420814479638009
2023Q1,3181,56,99,1.7678571428571428
2023Q1,3182,818,1382,1.6894865525672371
2023Q1,3183,65,110,1.6923076923076923
2023Q1,3184,164,209,1.274390243902439
2023Q1,3185,1075,1827,1.6995348837209303
2023Q1,3187,509,679,1.3339882121807465
2023Q1,3188,223,297,1.3318385650224216
2023Q1,3190,1239,2371,1.9136400322841
2023Q1,3196,66,77,1.1666666666666667
2023Q1,3197,475,611,1.2863157894736843
2023Q1,3200,312,439,1.4070512820512822
2023Q1,3201,690,972,1.4086956521739131
2023Q1,3203,1010,1830,1.811881188118812
2023Q1,3204,750,1082,1.4426666666666668
2023Q1,3205,758,1105,1.45778364116095
2023Q1,3207,898,1412,1.5723830734966593
2023Q1,3208,1241,2457,1.9798549556809024
2023Q1,3209,464,601,1.2952586206896552
2023Q1,3210,405,776,1.9160493827160494
2023Q1,3211,411,545,1.3260340632603407
2023Q1,3212,656,1169,1.7820121951219512
2023Q1,3226,109,117,1.073394495412844
2023Q1,3233,298,350,1.174496644295302
2023Q1,3234,409,504,1.2322738386308068
2023Q1,3235,535,743,1.388785046728972
2023Q1,3236,468,630,1.3461538461538463
2023Q1,3237,202,253,1.2524752475247525
2023Q1,3238,948,1531,1.6149789029535866
2023Q1,3240,68,111,1.6323529411764706
2023Q1,3241,238,341,1.4327731092436975
2023Q1,3243,78,111,1.4230769230769231
2023Q1,3244,1065,1767,1.6591549295774648
2023Q1,3245,596,984,1.651006711409396
2023Q1,3246,326,431,1.322085889570552
2023Q1,3247,64,82,1.28125
2023Q1,3248,604,831,1.3758278145695364
2023Q1,3249,500,671,1.342
2023Q1,3250,186,240,1.2903225806451613
2023Q1,3251,92,106,1.1521739130434783
2023Q1,3252,389,504,1.2956298200514138
2023Q1,3253,154,249,1.6168831168831168
2023Q1,3254,268,362,1.3507462686567164
2023Q1,3255,918,1411,1.537037037037037
2023Q1,3256,950,1470,1.5473684210526315
2023Q1,3257,206,248,1.203883495145631
2023Q1,3258,195,244,1.2512820512820513
2023Q1,3259,437,555,1.2700228832951945
2023Q1,3261,567,752,1.3262786596119929
2023Q1,3263,167,220,1.3173652694610778
2023Q1,3264,794,1146,1.4433249370277077
2023Q1,3265,508,659,1.297244094488189
2023Q1,3266,261,323,1.2375478927203065
2023Q1,3267,254,349,1.374015748031496
2023Q1,3271,87,99,1.1379310344827587
2023Q1,3272,114,148,1.2982456140350878
2023Q1,3273,200,265,1.325
2023Q1,3275,288,364,1.2638888888888888
2023Q1,3276,293,348,1.1877133105802047
2023Q1,3277,133,166,1.2481203007518797
2023Q1,3278,22,24,1.0909090909090908
2023Q1,3279,254,286,1.125984251968504
2023Q1,3280,56,57,1.0178571428571428
2023Q1,3281,32,41,1.28125
2023Q1,3282,47,53,1.127659574468085
2023Q1,3283,116,136,1.1724137931034482
2023Q1,3284,60,65,1.0833333333333333
2023Q1,3285,264,296,1.121212121212121
2023Q1,3286,464,684,1.4741379310344827
2023Q1,3287,161,206,1.279503105590062
2023Q1,3291,107,137,1.280373831775701
2023Q1,3292,159,234,1.471698113207547
2023Q1,3294,786,1226,1.559796437659033
2023Q1,3295,1262,2633,2.0863708399366088
2023Q1,3296,1197,2857,2.3868003341687554
2023Q1,3297,229,269,1.1746724890829694
2023Q1,3298,62,65,1.0483870967741935
2023Q1,3299,613,895,1.4600326264274062
2023Q1,3300,264,316,1.196969696969697
2023Q1,3301,729,997,1.3676268861454046
2023Q1,3303,244,310,1.2704918032786885
2023Q1,3304,380,460,1.2105263157894737
2023Q1,3305,34,55,1.6176470588235294
2023Q1,3306,11,13,1.1818181818181819
2023Q1,3307,19,26,1.368421052631579
2023Q1,3308,81,100,1.2345679012345678
2023Q1,3309,67,84,1.2537313432835822
2023Q1,3310,47,56,1.1914893617021276
2023Q1,3311,89,103,1.1573033707865168
2023Q1,3313,51,66,1.2941176470588236
2023Q1,3314,75,88,1.1733333333333333
2023Q1,3315,15,16,1.0666666666666667
2023Q1,3316,85,102,1.2
2023Q1,3317,47,61,1.297872340425532
2023Q1,3318,126,145,1.1507936507936507
2023Q1,3320,81,98,1.2098765432098766
2023Q1,3321,58,63,1.0862068965517242
2023Q1,3324,9,10,1.1111111111111112
2023Q1,3328,6,6,1.0
2019Q2,3000,10,29,2.9
2019Q2,3004,985,2040,2.0710659898477157
2019Q2,3005,713,1127,1.5806451612903225
2019Q2,3006,772,1379,1.7862694300518134
